,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(3, 0)","(3, 1)","(3, 2)","(3, 3)"
0x20666a6,,,0.0,,,,,0.0,,,,,0.0,,,0.0
0x20666e5,,,0.0,0.0,,,,0.0,,,,,,,,0.0
0x216f435,,,0.0,,,,,0.0,,,,,,,,0.0
0x2909754,,,,,,,,0.0,,,,,,,,0.0
0x290cb89,,,,,,,,,,,,,,,,20.0
0x57fccd,0.0,,-20.0,,,,,,,,,,,,,
0x281d7b9,,,,,0.0,,,,0.0,,,0.0,0.0,,,
0x2822449,,,,,0.0,,,,-20.0,,,,0.0,,,
0x226f0ca,,,,,,,,,20.0,,,,,,,
0xc79e31,0.0,,,0.0,,,,,,,,0.0,,,,
0x1b22eb8,,,,,,,,,,,,-20.0,,,,
0xc6a52e,0.0,,,0.0,,,,,0.0,,,,,,,
0xc7947d,,,,-20.0,,,,,,,,,,,,
0xf7bb4d,,-38.4476940288,,,,,,,,,,,-43.757798400000006,,,
0x1e91173,,,,,0.0,,,,,,,,,0.0,,0.0
0x2372ad8,,,,0.0,,,,,,,,,,,,-20.0
0xae52ea,,,,0.0,,,,,,,,,,,,
0xd728af,,,,,,,,,0.0,,,,0.0,,,
0x1b22c30,,,,,,,,,,,,,-20.0,,,
0xc6a66c,,,,0.0,,,,,0.0,,,0.0,,,,
0xd730e3,,,,,,,,,,,,0.0,0.0,0.0,,
0xd7311f,0.0,,,,,,,,,,,3.6,,,,
0xdf6819,,0.0,,,,,,,,,,,0.0,,,
0x179fae2,,,-20.0,,,,,,,,,,,,,
0x110c51b,,,,,,,,,,,,,,,-26.24,
0x14b7dca,,,,,,,,,-79.02848,,,,-79.02848,,,
0x210d369,,,0.0,,0.0,,,,,,,,,,25.6905520128,
0x210d46b,,,0.0,,57.8682759168,,,,,,,,,,,
0x2339608,,,,-48.8,,,,,,,,,,,,
0x112a092,,,,0.0,,,,,-6.48,,,,-3.6,,,
0xb1597a,,,,0.0,,,,,,,,,0.0,-3.6,,
0x1b2239f,,,,,,,,,,,,,-20.0,-20.0,,
0xd6efbe,-20.0,,,,,,,,,,,,0.0,,,
0x141a003,,,,,,,,,,,,,,,-20.0,
0xd6effd,99.52776335171305,,,,,,,,,,,,,,,
0x281e879,,,,,,,,,,,,,,,0.0,
0x28201cf,,,,,-20.0,,,,,,,,0.0,,,
0x282020e,,,,,20.0,,,,,,,,,,,
0x16632b5,,,,,,,,,,,,,-20.0,,,
0x1496b98,,,,,,,,,,,,,,,,-20.0
0xe76cee,,-79.02848,,,,,,,,,,,,,,
0x1749d78,,,,-83.222784,,,,,,,,,,,,
0x28dafd0,,,,,,,,,,,,,0.0,-20.0,,
0x1b4d1e2,,,,,,,,,0.0,,,,,,0.0,
0x246f10e,,,,,,,,,,,,,0.0,,,0.0
0x246f41d,,,,,,,,,,,,,,,,20.0
0x68036b,,,,0.0,,,,0.0,,,,,,,0.0,
0xf9fa5a,,0.0,,0.0,,,,0.0,,,,,,,,
0x18d24de,,,,20.0,,,,,,,,,,,,
0x1408414,,,,,,,,,,,,,-53.135999997653315,,,
0x800c5,,,,,,,,,,,,,,,0.0,
0x4fc6d2,0.0,,0.0,,,,,,,,,,0.0,,,
0x4fc711,0.0,,0.0,0.0,,,,,,,,,,,,
0x604eaf,0.0,,0.0,,,,,,,,,,,,,
0x2171a2e,,,20.0,,,,,,,,,,,,,
0x7b05a7,-48.8,,,,,,,,,,,,,,,
0x143f59f,,,,-20.0,,,,,,,,,0.0,,,
0x81a1fe,0.0,,,,,,,,,,,,-3.6,,0.0,
0x28f85b0,,,,,,,,,,,,,0.0,,0.0,
0x28fd5a2,,,,,,,,,,,,,,,20.0,
0xe1fbaa,,-67.35070452307448,,,,,,,,,,,,,,
0x25d5044,,,,,,,,,16.272,,,0.0,,,,
0x2601555,,,,,,,,,,,,59.04,,,,
0x1ca22c7,,,0.0,,,,,,0.0,,,0.0,,,,
0x1ca3d0a,,0.0,0.0,,,,,,0.0,,,,,,,
0x27486dc,,,,,,,,,20.0,,,,,,,
0x1b81d97,,,0.0,,0.0,,,,0.0,,,,,,,
0x200437d,,,0.0,,0.0,,,,,,,,,,,
0xf24b62,,,,,,,,,0.0,,,,0.0,,,
0x10a654e,,-48.8,,,,,,,,,,,,,,
0xab8dbe,,,,-0.6480000000000001,0.0,,,,,,,-5.7472128,,,,
0x182d37,,,,,,,,,,,,0.0,,,,
0x2f67c1,,20.0,,,,,,,,,,,,,,
0x4063de,,-3.6,,,,,,,0.0,,,,,,,
0x20065c0,,,0.0,,0.0,,,,0.0,,,,,,,
0x20666da,,,0.0,0.0,,,,0.0,,,,,,,,
0x216f42a,,,20.0,,,,,,,,,,,,,
0x231d4d7,,,,0.0,,,,,,,,,,,,
0x243d732,,,,,,,,,,,,,-20.0,,,
0x260143c,,,,,,,,,,,,20.0,,,,
0x6de96d,0.0,,,,,,,,,,,,0.0,,,
0x6dec7c,20.0,,,,,,,,,,,,,,,
0x24d1514,,,,0.0,,,,,0.0,,,,,,,0.0
0x254e517,,,3.6,,,,,,0.0,,,,,,,
0x285d9a0,,,,,,,,,36.0,,,,,,,
0x2059afd,,,0.0,0.0,,,,,0.0,,,,,,,
0x205ada6,,,0.0,0.0,,,,,,,,,,,,
0x280376e,,,,20.0,,,,,,,,,,,,
0x17bf22e,,,,,,,,,0.0,,,,-20.0,,,
0x122f215,,,,,,,,,-20.0,,,,0.0,,,
0x16bff97,,,,,,,,,,,,,20.0,,,
0x1a1ee45,,,,,,,,,,,,-8.784,,,,
0x1a1ec14,,,,-6.48,,,,,,,,,0.0,,,
0x24cd15c,,,-20.0,,,,,,,,,,,,,
0x170fa19,,,,-23.6448,,,,,,,,,,,,
0x1817c08,,,,,,,,,,,,,-67.232,,,
0x450865,-20.0,3.6,,,,,,,,,,,,,,
0x1ea9b3c,,0.0,,0.0,,,,,,,,,,,,
0x1fb1f5f,,0.0,,,,,,,,,,,,,,0.0
0x28dffd3,,,,,,,,,,,,,,,,20.0
0x1ee8a7f,,,,,,,,,,,,,,-20.0,,0.0
0x2373c00,,,,0.0,,,,,,,,,,,,20.0
0xc792e2,,,,,,,,,,,,0.0,,0.0,,
0xc7e06d,,,,-20.0,,,,,,,,,,,,
0x1b4cf15,,,,,,,,,-20.0,,,,-20.0,,,
0x13dae0d,,,,,-20.0,,,,-20.0,,,,,,,
0x13d96d4,,,,0.0,,,,,,,,,,,,
0x14e2058,,,,,-3.6,,,,,,,,0.0,,,
0x1538854,,,,,,,,,,,,,-36.0,,,
0x20b6990,,,0.0,,,,,,-20.0,,,,,,,
0x1ea962d,,0.0,,0.0,,,,,0.0,,,,,,,
0x1ee41e7,,0.0,,20.0,,,,,,,,,,,,
0x28085bc,,,,20.0,,,,,,,,,,,,
0x12046a5,,,,,,,,,,,,,9.36,,,
0x12049b4,,48.8,,,,,,,,,,,,,,
0x27d72e4,,,,0.0,,,,,0.0,,,0.0,,,,
0x27dc069,,,,3.6,,,,,0.0,,,,,,,
0x24d18b4,,,,,,,,,86.5782272,,,,,,,
0x1ca2d3a,,0.0,0.0,,,,,,,,,0.0,,,,0.0
0x25d0ad3,,,,,,,,,,,,-20.0,,,,
0x1b5b037,,,,,,,,58.023479844864,,,,,,,0.0,
0x1b5e3ca,,,,,,,,,,,,,,91.41006540800001,36.0,
0x143e480,,,,-17.999999999999996,,,,,,,,,,,,
0x1af4ec2,,,,,0.0,,,,0.0,,,,0.0,,,
0x1af1d4b,,,,,,,,,-20.0,,,,,,,
0x688081,,,,,,,,,,,,,0.0,,0.0,
0x708652,-20.0,,,,,,,,,,,,0.0,,,
0xae643c,0.0,,,6.48,,,,,,,,,,,,
0x9437b3,,,,-78.29894093751099,-83.77822762754593,,,,,,,,,,,
0x173b3f6,,,-96.4815627911168,-97.18525023289344,,,,,,,,,,,,
0x1e53b24,,-97.74820018631475,,,,,,,,,,,,,,
0x1818e8f,,,,,,,,,-20.0,,,,,,,
0x1b2268d,,,,,,,,,,,,,,,-48.8,
0x1b07ba6,,,,,,,,,,,,,,,0.0,
0x1b07c9f,,,,,,,,,,,,,20.0,,,
0x1408725,,,,,,,,,,,,,,,-66.8071766016,
0x1408642,,,,,,,,-94.50244186112,,,,,,,,
0xd47ff7,,,,,0.0,,,,,,,8.784,,,,
0x1b4e2e3,,,,,,,,,,,,20.0,,,,
0x1b4c66b,,,,,,,,,,,,89.99999999998931,,,53.49531207582352,
0x1b49704,,,,,,,,,,,,93.12805232640001,,,,
0xd49b39,16.272,,,,89.92803027939622,,,,,,,,,,,
0x20032ec,,,0.0,0.0,0.0,,,,-16.295044095156808,,,,0.0,,,
0xf7bada,,0.0,,,,,,,,,,,,,0.0,0.0
0x18a9878,,,,8.784,,,,,,,,,,,,0.0
0x173a598,,,0.0,0.0,,,,,,,,,,,,
0x1a4974e,,,,,,,,,-20.0,,,,,,,
0x1bcb041,,,-48.8,,,,,,,,,,,,,
0xc6f11e,,,,0.9331200000000001,,,,,0.0,,,,0.0,,,
0xd742a1,,,,,,,,,-20.0,,,,13.968,,,
0x786e9e,20.0,,,,,,,,,,,,,,,
0x6acedf,-20.0,,,,0.0,,,,,,,,,,,
0x171441d,,,,,,,,,,,,,-17.999999999999996,,,
0x1f877e,,0.5184000000000001,,,,,,,,,,0.0,,,0.0,
0x1437562,,,,,,,,,,,,-17.119999999999997,,,3.6,
0xf7be76,,-20.0,,,,,,,,,,,,,,0.0
0x17403a6,,,-13.968,,,,,,,,,,,,-20.0,
0xba5ef8,,,,,,,,,,,,,0.0,,-20.0,0.0
0x14b7802,,,,,,,,,,,,,,,-48.8,
0x179e0f7,,,0.0,,,,,-20.0,,,,-20.0,,,,
0x1430f40,,,,-3.6,,,,,,,,,,,,
0x150f13b,,,,,,,,,,,,,,,-36.0,
0x179dfec,,,,,,,,-20.0,,,,-20.0,,,,
0x171dea7,,,-20.0,,,,,,,,,0.0,,,,
0x1405013,,,,0.0,,,,,,,,,,0.0,,
0x1405028,,,,36.0,,,,,,,,,,,,
0x1f07fd,,0.0,,0.0,,,,0.0,,,,,,,,0.0
0x2f5980,,0.0,,,,,,,,,,,,,,0.0
0x2f5985,0.0,20.0,,,,,,,,,,,,,,
0x140390f,,,,-20.0,,,,0.0,,,,,,,,
0x1406d95,,,,20.0,,,,,,,,,,,,
0x18a98a5,,,,0.0,,,,,,,,,,,,0.0
0x1b3245a,,,,,,,,,,,,,,,,20.0
0x150d53c,,,,,,,,,,,,-97.18525023289344,,,,
0x1a1ebb8,,,,0.0,,,,,,,,,0.0,0.0,0.0,
0x1486b89,,,,,,,,,,,,,-86.5782272,,,
0x1ab0844,,,,,,,,,,,,,89.7605053074001,-20.0,0.0,
0x1ab094c,,,,,,,,,,,,,20.0,,,
0x1aa87fb,,,,,,,,-20.0,,,,,,,0.0,
0xef9f31,,,,,,,,,,,,,,,-38.095488,
0xef9f41,,-79.02848,,,,,,,,,,,,,,
0x1b23d8c,,,,,,,,,,,,,0.0,0.0,0.0,
0x1b3253d,,,,,,,,,,,,,20.0,,,
0x2753b3,,0.0,,,,,,,,,,0.0,,,0.0,
0x14b4470,,,,,,,,,,,,-20.0,,,,
0x216b842,,,-20.0,,,,,,,,,,,,,
0x2368ee4,,,,,,,,,0.0,,,,,,,
0x227013c,,,,,,,,,,,,,,,,-20.0
0x266fa34,,,,20.0,,,,,,,,,,,,
0x2106a7e,,,0.0,,0.0,,,,0.0,,,,0.0,,,
0x215d28f,,,0.0,,,,,,0.0,,,,,,,
0x28fc291,,,,,,,,,20.0,,,,,,,
0x143f5c6,,,,6.48,,,,,,,,,,,,
0x288a71d,,,,,,,,,67.232,,,,0.0,,,
0x215da0c,,,0.0,,,,,,,,,,-20.0,,,
0x28b6e11,,,,,,,,,,,,,,,3.6,
0x9607ea,0.0,,0.0,0.0,,,,,,,,,,,,
0x24ea946,,,0.0,20.0,,,,,,,,,,,,
0x1026b32,,0.0,,,,,,,,,,,,,,
0x194f92c,,,,,,,,,,,,,,-20.0,,
0x1ff6a2,,,,-29.75494969666464,,,,,,,,,,,,
0x10a8729,,-66.63131220221351,,,,,,,,,,,,,,
0xf7bec2,,0.0,,,,,,,,,,,,,,
0x18a4bb1,,,,-20.0,,,,,,,,,,,,
0x1f7c74,,,,,,,,,,,,,-10.408684032,-6.3415996416,-9.7345152,
0x1f2fa6,,-23.6448,,,,,,,,,,,-26.593920000000004,,,
0x273a66,,-73.7856,,,,,,,,,,,,,,
0xba2c6e,,,,,,,,,,,,-20.0,,,,
0x1791468,,,-89.9986423837472,,,,,,,,,,,-90.70366299442324,,
0x179fb3e,,,-99.87620599607146,,,,,,,,,,,,,
0x140531a,,,,-61.973221693447826,,,,,,,,,,,,
0x1508781,,,,,,,,,,,,,0.0,,,81.55416353819439
0x148d2a4,,,,,,,,,,,,,-98.55565755388076,,,
0x148d4c1,,,,,,,,,,,,-36.0,,-20.0,,
0x1a1eb74,,,,,,,,,,,,,-89.96079947133072,,,
0x148bb31,,,,,,,,,,,,-99.99651550856272,,,,
0x154365b,,,,,,,,,,,,,-20.0,,,
0x1f4cb4,0.0,0.0,,,,,,0.0,,,,,0.0,,,
0x21ec6c9,,,,0.0,,,,0.0,,,,,0.0,,,
0x2909ada,,,,,,,,0.0,,,,,0.0,,,
0x290a39b,,,,,,,,20.0,,,,,,,,
0x1722ed6,,,,-63.97474526989155,,,,,,,,,,,,
0x10a546a,,0.0,,,,,,,,,,,,,2.5142400000000005,
0x10a7f19,,18.1152,,,,,,,,,,,,,0.0,
0xacebd1,,,,0.0,,,,,,,,0.0,,,,
0xd57d38,,,,,,,,,,,,,0.0,,,
0x1af8c09,,,,,0.0,,,,,,,-20.0,,,,
0x13e68ac,,,,,0.0,,,0.0,,,,,,,,0.0
0x143d0bd,,,,,,,,-20.0,,,,,,,,-3.6
0x143d1b2,,,,,,,,-36.0,,,,,,,,
0x28f8eaa,,,,,,,,,36.0,,,,,,,
0xfa69a5,,0.0,,,,,,,,,,,,,,
0x1951375,,,,,,,,,-20.0,,,0.0,,,,
0x8df538,0.0,,,,,,,,,,,,14.98010112,,,
0xd49856,40.366173406003206,,,,0.0,,,,,,,,,,0.0,
0xd49773,,,,,91.41006540800001,,,,,,,,,,,
0xd463df,,,,,65.26098837504,,,0.0,,,,,,,,
0x1b4c9a4,,,,,,,,93.12805232640001,,,,,,,,
0x150bb12,,,,,,,,-48.8,,,,,-48.8,,,
0xf7bd42,,0.0,,,,,,,,,,0.0,,,,
0x1926712,,,,,,,,,,,,-20.0,,,,
0x1f0e093,,,,,0.0,,,,,,,,,,,0.0
0x1f2aeda,,0.0,,,,,,,20.0,,,,,,,
0x2008db,,,,0.0,,,,,,,,,,,,
0x10a986f,,20.0,,,,,,,,,,,,,,
0x110dbe6,,,,-20.0,,,,,,,,,,,,
0x1b496a4,,,,,,,,,,,,,,,99.99999999999577,
0x14de4e4,,,,,-13.968,,,,-3.6,,,,0.0,,,
0x17ed96b,,,,,-56.31306362840679,,,,-50.741314560000006,,,,-50.741314560000006,,,
0x1819f6f,,,-20.0,,,,,,,,,,-20.0,,,
0x96005f,0.0,,0.0,0.0,,,,,,,,,,,,
0xc6f212,0.0,,,0.0,,,,,0.0,,,,0.0,,,
0xd74395,0.0,,,,,,,,0.0,,,,0.0,,,
0x28e0f14,,,,,,,,,0.0,,,,0.0,,,
0x28e122f,,,,,,,,,20.0,,,,,,,
0xd47d26,,,,,8.783999999999999,,,,,,,0.0,,,,
0xdad727,,,,,,,,,,,,48.8,,,,
0x1af8c30,,,,,-20.0,,,,,,,,,,,
0x14331a3,,,,,,,,,,,,,,,-14.225126400000002,
0x28b63d5,,,,,0.0,,,,,,,,,,68.971840118784,
0x140529d,,,,-48.8,,,,,,,,,,,,
0xdf6a62,,-89.26258176,,,,,,,,,,,,,,
0x1b4c9e7,,,,,,,,,,,,,,,99.99999999999339,
0x1a02984,,,,,,,,,,,,-20.0,,,,
0x23652fc,,,,,,,,,,,,,0.0,,,
0x2365249,,,,0.0,,,,,,,,20.0,,,,
0x146a7c6,,,,,-83.222784,,,,,,,,,-83.222784,,
0x220cf4b,,,,,-36.0,,,,,,,,,,,
0x18a9b7c,,,,-20.0,,,,,,,,,,,0.0,
0x306175,,-25.283494044558957,,,,,,,,,,-22.0146539478964,,,,
0x10a6dd9,,-9.36,,,,,,,,,,,,,,
0x29ffca,,0.0,,,3.4473600000000006,,,,,,,,,,,
0x146f623,,,,,,,,,,,,-12.8,,,,
0x961168,0.0,,-20.0,0.0,,,,,,,,,,,,
0x2523110,,,0.0,,,,,,-20.0,,,,,0.0,,
0x284a608,,,,,,,,,20.0,,,,,0.0,,
0x24cc920,,,0.0,0.0,,,,,0.0,,,,,,,
0x2858cb7,,,,,,,,,20.0,,,,,,,
0x2888c85,,,,,,,,,0.0,,,,0.0,,0.0,0.0
0x2888d7a,,,,,,,,,0.0,,,,0.0,,0.0,
0x28840b8,,,,,,,,,20.0,,,,,,,
0x27a21a8,,,,,-20.0,,,,-20.0,,,,0.0,,,
0x78740e,0.0,,,,,,,,0.0,,,,0.0,,,
0x28f749d,,,,,,,,,0.0,,,,-20.0,,,
0x1b2f056,,,,,,,,,,,,,0.0,-3.6,,
0x1b2f36b,,,,,,,,,,,,-20.0,,,,
0x2f7418,0.0,20.0,,,,,,,,,,,,,,
0x1b4d1ee,,,,,,,,,-20.0,,,,,,,
0x10a4ce1,,20.0,,,,,,,,,,,,,,
0x389cb3,,,,,,,,,,,,,0.0,0.0,,
0x10ff765,,0.0,,,,,,,,,,0.0,,,,
0x149a1a5,,,,,,,,,,,,-36.0,,,,
0x11d9b35,,,,,-36.0,,,,,,,,-36.0,,,
0x16bfea4,,,,,,,,,,,,,20.0,,,
0x107c1d3,,0.0,,,,,,0.0,,,,-6.48,,,,
0x107c356,,-6.48,,,,,,,,,,,,,,
0x23126e5,,,,,0.0,,,,0.0,,,,,,,
0x226f0bf,,,,,,,,,0.0,,,,,0.0,,
0x2261a42,,,,,,,,,,,,-20.0,,,,0.0
0x1c8a9d7,,,,,0.0,,,,,,,0.0,0.0,,,0.0
0x1ca2b3b,,,0.0,,,,,,,,,0.0,0.0,,,
0x1fb1f22,,,,,,,,,,,,,20.0,,,
0xdab1ec,,,,,,,,,,,,,-61.07188321820345,,,
0x142f542,,,,0.0,,,,0.0,,,,0.0,,,,
0x142f5e5,,,,-20.0,,,,0.0,,,,,,,,
0x153771f,,,,,,,,,,,,-9.36,,,20.7214848,
0x1537a9b,,,,,,,,,,,,,,,-20.0,
0x2f84ec,-37.55506176,-31.651660800000005,,,,,,,,,,,-43.757798400000006,,,
0x22e6262,,,,,,,,,,,,,-83.222784,,,
0x1a2d2bd,,,,0.0,,,,,,,,,0.0,,,
0x1b32440,,,,,,,,,,,,,36.0,,,
0xdf66d8,,0.0,,,,,,,,,,,0.0,,,
0x1406c29,,,,-20.0,,,,,,,,,,,,
0x200441d,,,0.0,0.0,0.0,,,,,,,,,,,
0x282e9d6,,,,,-20.0,,,,,,,,,,,
0x144186c,,,,,,,,,,,,,0.0,,,
0x143cc19,,,,0.0,,,,-20.0,,,,,,,,
0x1e668c8,,3.6,,,,,,,,,,,-20.0,,,
0x1748a09,,,0.0,,,,,,0.0,,,0.0,,0.0,,
0x143e54e,,,,0.0,,,,,,,,,,,,
0x150d7fa,,,,,,,,,,,,-20.0,,,,
0x1ca778c,,,,,,,,,,,,,,,,0.0
0x2138dec,,,0.0,,,,,,,,,,,,,
0x28d310b,,,,,,,,,,,,,,20.0,,
0x1fdd6c,,0.0,,0.0,,,,0.0,,,,,,,,0.0
0x2f813a,,-20.0,,,,,,,,,,,,,,
0x171e157,,,-15.482434867200002,-14.887755632880019,,,,,,,,-11.990592000000001,,,,
0x1a2d4f6,,,,,,,,,,,,-42.814080000000004,-39.039206400000005,,,-44.70151680000001
0x149a330,,,,,,,,,,,,,-83.222784,,,
0xdf6a89,,-13.281408000000003,,,,,,,,,,,,,,
0x21e5d3b,,,,-20.0,,,,,,,,,,,,
0xef84fd,,0.0,,,,,,,,,,4.189708800000001,,,,
0x1826299,,,,,,,,,,,,-36.0,,,,
0x150d7cd,,,,,,,,,,,,0.0,,,,
0x150f11e,,,,,,,,,,,,,,-79.02848,,
0x1405079,,,,-99.52776335171305,,,,,,,,,,,,
0x1405301,,,,20.0,,,,,,,,,,,,
0x1406bc3,,,,-36.91584,,,,,,,,-48.8,,,,
0x14de7f1,,,,,-20.0,,,,,,,,,,,
0x120497e,,59.04,,,,,,,,,,,,,,
0x150e5b6,,,,,,,,,0.0,,,,0.0,-14.98010112,,
0x150f9a6,,,,,,,,,,,,,,-20.0,,
0x1404fd7,,,,20.0,,,,,,,,,,,,
0xd4313f,0.0,,,,0.0,,,,,,,61.008970752,,,,
0x17144a4,,,,-79.02848,,,,,,,,,,,,
0x1541a50,,,,,,,,,0.0,,,0.0,,,,
0x1542e3f,,,,,,,,,,,,20.0,,,,
0x1506e5b,,,,,,,,,,,,,,,,-3.6
0x1506e69,,,,,,,,-36.0,,,,,,,,
0x1b484b4,,,,,,,,,0.0,,,0.0,,,,
0x1b57c79,,,,,,,,,,,,20.0,,,,
0x24f90e2,,,20.0,0.0,,,,,,,,,,,,
0x16e4648,,,-6.48,0.0,0.0,,,,,,,,,,,
0x1460d49,,,,,0.0,,,,,,,,-20.0,,,
0x1f853e,,,,,,,,,,,,,,,17.867183442669294,
0x13d852f,,,,0.0,,,,0.0,,,,,,,,
0x14dd3f4,,,,,-20.0,,,,,,,,,,,
0x1b4c954,,,,,,,,67.232,,,,20.0,,,,
0x153442f,,,,,,,,,,,,,,,-20.0,
0x1af25a6,,,,,,,,,,,,,,,-9.36,
0x1af7391,,,,,-48.8,,,,,,,,,,,
0x14df8d1,,,,,-86.5782272,,,,,,,,,,,
0x14e9a78,,,,,,,,0.0,,,,0.0,,0.0,,
0x14e39a6,,,,,0.0,,,,,,,,0.0,0.0,,
0x14df023,,,,,-20.0,,,,,,,,,0.0,,
0x1f21e0,0.0,0.0,,0.0,,,,,,,,,,,,
0x1d5ec75,,,,0.0,,,,,,,,0.0,,,,0.0
0x21dff61,,,,0.0,,,,,,,,,,,,
0x28fd64b,,,,,,,,,,,,20.0,,,,
0x10a4c2d,,3.6,,,,,,,,,,0.0,,,,
0x1b49600,,,,,,,,,,,,36.0,,,,
0x178fc1e,,,0.0,,,,,0.0,,,,-20.0,,,,
0x1a9a1ed,,,,,,,,,,,,-20.0,,,,
0x1406c1a,,,,-20.0,,,,,,,,,,,,
0x1aa07ae,,,,,,,,,,,,,-48.8,-59.04,,
0x278a1e,,-9.36,,,,,,,,,,,,,-10.627200000000002,
0x148b956,,,,,,,,,,,,,-36.0,,,
0x179e0fb,,,-89.72155279106924,,,,,-90.3562203641155,,,,-90.44369776639999,,,,
0x150a16a,,,,,,,,,,,,,20.0,,,
0x179e03e,,,0.0,,,,,0.0,,,,,,,,0.0
0x17979bb,,,,,,,,,,,,,-20.0,,,
0x112b40f,,0.0,,,,,,,,,,0.0,,,,
0x1a591b0,,,,,,,,,,,,-20.0,,,,
0x179e14e,,,-99.99999999999997,,,,,-99.99999999999997,,,,,,,,
0x278a0d,,-23.6448,,,,,,,,,,,,,-31.0176,
0x70399c,-73.7856,,,,,,,,,,,,,,,
0x189b458,,,,0.0,,,,,,,,-20.0,,,,
0x10a4b5c,,-48.8,,,,,,,,,,,,,,
0x42a075,,,,,94.95779572078767,,,,,,,,,,,
0x910c6f,99.69776854509635,,,,,,,,,,,,,,,
0x1406c68,,,,-20.0,,,,,,,,,,,,
0x1b30d36,,,,,,,,,,,,,,,-20.0,
0x1f2af01,,0.0,,,,,,,0.0,,,,,,,
0x284f2d6,,,,,,,,,0.0,,,,0.0,,,
0x284f30f,,,,,,,,,20.0,,,,,,,
0x275456,0.0,3.6,,,,,,,,,,,,,0.0,
0x275735,0.0,20.0,,,,,,,,,,,,,,
0x682c31,0.0,,,,,,,,,,,,,,,
0x21ef7b0,,,,20.0,,,,,,,,,,,,
0x13dc9bc,,,,,0.0,,,-3.6,,,,,,,,
0x14b66a5,,,,,,,,,,,,,,,0.0,
0x14b17fd,,,,,,,,,-20.0,,,,,,,
0xd4f4e9,,,,,,,,0.0,,,,,,0.0,0.0,
0xd4f7ce,,,,,,,,0.0,,,,,,,,
0xd82966,,,,,,,,,0.0,,,,,,,
0xd83e48,20.0,,,,,,,,,,,,,,,
0x1405267,,,,-32.39999999999999,,,,,,,,,,,,
0x21dfebb,,,,36.0,,,,,,,,,,,,
0xba0f4c,,,,,,,,,,,,,,-20.0,,
0x7af884,0.0,,,0.0,,,,,0.0,,,,,,,
0x27ac43b,,,,-20.0,0.0,,,,,,,,,,,
0x1fec9d,,0.0,,,,,,-20.0,,,,,,,,
0x21ee52e,,,,32.377713376907614,,,,,,,,,,,,
0x14bfe54,,,,,,,,,0.0,,,,,0.0,,
0x14b2aa8,,,,,,,,,,,,-20.0,,,,
0x10ff88d,,0.0,,,,,,,,,,,,,,
0x1a2d2ad,,,,,,,,,,,,,,,,-20.0
0x1d61889,,,,,,,,,,,,,3.6,,,
0x24ccae9,,,,0.0,,,,,0.0,,,,,,,0.0
0x25d6679,,,,,,,,,0.0,,,,0.0,,,0.0
0x2756d6b,,,,,,,,,0.0,,,,36.0,,,
0xd82980,,,,,,,,,20.0,,,,,,,
0xbcd766,,,,,,,,,,,,,,0.0,,
0xbea1f4,,,,,,,,,0.0,,,,0.0,,,
0xbeab84,-20.0,,,,,,,,,,,,,,,
0x143620f,,,,,,,,,-98.55884811924145,,,,,,,
0x5a9046,,,28.003205076074245,,0.0,,,,,,,,,,,
0x149a290,,,,,,,,,,,,,-83.222784,,,
0x1817e81,,,,,,,,,,,,-55.40713207133662,,,,
0x18196e4,,,,,,,,,,,,,-86.5782272,,,
0x143f54d,,,,0.0,,,,,,,,0.0,0.0,,,0.0
0x141365c,,,,-20.0,,,,,,,,,,,,
0x15b62ab,,,,0.0,,,,,,,,-20.0,,,,
0x14bf92c,,,,,,,,-6.48,,,,,,,,
0x1496c3a,,,,,,,,,,,,,,,,-48.8
0x189b18a,,,,0.0,,,,,,,,,0.0,0.0,,0.0
0x189b1c9,,,,0.0,,,,,,,,,,,,-20.0
0x13dfcc5,,,,,-10.627200000000002,,,,,,,,,,,
0x1af5638,,,,,0.0,,,,,,,,,0.0,,
0x1b03fcc,,,,,0.0,,,3.6,,,,,,,,0.0
0x1b22c27,,,,,,,,,,,,,-20.0,-20.0,,
0x14e35c3,,,,,0.0,,,,,,,,,,-8.784,
0x13dd261,,,,,0.0,,,,,,,,,,,
0x143d0a2,,,,,,,,0.0,,,,,0.0,,,0.0
0x143d963,,,,0.0,,,,0.0,,,,,,,,0.0
0x143da58,,,,0.0,,,,0.0,,,,,,,,
0x15461f6,,,,,,,,20.0,,,,,,,,
0x173a586,,,-6.48,0.0,,,,,,,,,0.0,,,
0x2884063,,,,,,,,,-20.0,,,,,,,
0x701d5e,-20.0,,,,,,,-20.0,,,,,,,,
0x2273cec,,,,,,,,,,,,,-36.0,,,
0x1ee3d85,,,,,,,,,,,,,,,0.0,
0x236534e,,,,,,,,,,,,,-20.0,,,
0x17a61d1,,,,,,,,,,,,,,,,-20.0
0x15b495b,,,,-36.0,,,,-36.0,,,,,,,,
0x140a08d,,,,-38.095488,,,,,,,,,,,,
0x1b4e2f5,,,,,,,,,,,,20.0,,,,
0x1ac99d1,,,,,,,,,0.0,,,,0.0,,0.0,
0x1adadb9,,,,,,,,,,,,,,,-20.0,
0xf7bbe9,,0.0,,,,,,,,,,,0.0,,,
0xffc0f7,,-20.0,,,,,,,,,,,,,,
